TC,T1,T2,FL,GMM
sub-A211/ses-BRATS/anat/sub-A211_ses-BRATS_ce_T1w.nii.gz,sub-A211/ses-BRATS/anat/sub-A211_ses-BRATS_T1w.nii.gz,sub-A211/ses-BRATS/anat/sub-A211_ses-BRATS_T2w.nii.gz,sub-A211/ses-BRATS/anat/sub-A211_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A211/anat/healthygmm.nii.gz
sub-A212/ses-BRATS/anat/sub-A212_ses-BRATS_ce_T1w.nii.gz,sub-A212/ses-BRATS/anat/sub-A212_ses-BRATS_T1w.nii.gz,sub-A212/ses-BRATS/anat/sub-A212_ses-BRATS_T2w.nii.gz,sub-A212/ses-BRATS/anat/sub-A212_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A212/anat/healthygmm.nii.gz
sub-A213/ses-BRATS/anat/sub-A213_ses-BRATS_ce_T1w.nii.gz,sub-A213/ses-BRATS/anat/sub-A213_ses-BRATS_T1w.nii.gz,sub-A213/ses-BRATS/anat/sub-A213_ses-BRATS_T2w.nii.gz,sub-A213/ses-BRATS/anat/sub-A213_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A213/anat/healthygmm.nii.gz
sub-A214/ses-BRATS/anat/sub-A214_ses-BRATS_ce_T1w.nii.gz,sub-A214/ses-BRATS/anat/sub-A214_ses-BRATS_T1w.nii.gz,sub-A214/ses-BRATS/anat/sub-A214_ses-BRATS_T2w.nii.gz,sub-A214/ses-BRATS/anat/sub-A214_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A214/anat/healthygmm.nii.gz
sub-A215/ses-BRATS/anat/sub-A215_ses-BRATS_ce_T1w.nii.gz,sub-A215/ses-BRATS/anat/sub-A215_ses-BRATS_T1w.nii.gz,sub-A215/ses-BRATS/anat/sub-A215_ses-BRATS_T2w.nii.gz,sub-A215/ses-BRATS/anat/sub-A215_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A215/anat/healthygmm.nii.gz
sub-A216/ses-BRATS/anat/sub-A216_ses-BRATS_ce_T1w.nii.gz,sub-A216/ses-BRATS/anat/sub-A216_ses-BRATS_T1w.nii.gz,sub-A216/ses-BRATS/anat/sub-A216_ses-BRATS_T2w.nii.gz,sub-A216/ses-BRATS/anat/sub-A216_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A216/anat/healthygmm.nii.gz
sub-A217/ses-BRATS/anat/sub-A217_ses-BRATS_ce_T1w.nii.gz,sub-A217/ses-BRATS/anat/sub-A217_ses-BRATS_T1w.nii.gz,sub-A217/ses-BRATS/anat/sub-A217_ses-BRATS_T2w.nii.gz,sub-A217/ses-BRATS/anat/sub-A217_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A217/anat/healthygmm.nii.gz
sub-A218/ses-BRATS/anat/sub-A218_ses-BRATS_ce_T1w.nii.gz,sub-A218/ses-BRATS/anat/sub-A218_ses-BRATS_T1w.nii.gz,sub-A218/ses-BRATS/anat/sub-A218_ses-BRATS_T2w.nii.gz,sub-A218/ses-BRATS/anat/sub-A218_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A218/anat/healthygmm.nii.gz
sub-A219/ses-BRATS/anat/sub-A219_ses-BRATS_ce_T1w.nii.gz,sub-A219/ses-BRATS/anat/sub-A219_ses-BRATS_T1w.nii.gz,sub-A219/ses-BRATS/anat/sub-A219_ses-BRATS_T2w.nii.gz,sub-A219/ses-BRATS/anat/sub-A219_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A219/anat/healthygmm.nii.gz
sub-A220/ses-BRATS/anat/sub-A220_ses-BRATS_ce_T1w.nii.gz,sub-A220/ses-BRATS/anat/sub-A220_ses-BRATS_T1w.nii.gz,sub-A220/ses-BRATS/anat/sub-A220_ses-BRATS_T2w.nii.gz,sub-A220/ses-BRATS/anat/sub-A220_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A220/anat/healthygmm.nii.gz
sub-A221/ses-BRATS/anat/sub-A221_ses-BRATS_ce_T1w.nii.gz,sub-A221/ses-BRATS/anat/sub-A221_ses-BRATS_T1w.nii.gz,sub-A221/ses-BRATS/anat/sub-A221_ses-BRATS_T2w.nii.gz,sub-A221/ses-BRATS/anat/sub-A221_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A221/anat/healthygmm.nii.gz
sub-A222/ses-BRATS/anat/sub-A222_ses-BRATS_ce_T1w.nii.gz,sub-A222/ses-BRATS/anat/sub-A222_ses-BRATS_T1w.nii.gz,sub-A222/ses-BRATS/anat/sub-A222_ses-BRATS_T2w.nii.gz,sub-A222/ses-BRATS/anat/sub-A222_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A222/anat/healthygmm.nii.gz
sub-A223/ses-BRATS/anat/sub-A223_ses-BRATS_ce_T1w.nii.gz,sub-A223/ses-BRATS/anat/sub-A223_ses-BRATS_T1w.nii.gz,sub-A223/ses-BRATS/anat/sub-A223_ses-BRATS_T2w.nii.gz,sub-A223/ses-BRATS/anat/sub-A223_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A223/anat/healthygmm.nii.gz
sub-A224/ses-BRATS/anat/sub-A224_ses-BRATS_ce_T1w.nii.gz,sub-A224/ses-BRATS/anat/sub-A224_ses-BRATS_T1w.nii.gz,sub-A224/ses-BRATS/anat/sub-A224_ses-BRATS_T2w.nii.gz,sub-A224/ses-BRATS/anat/sub-A224_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A224/anat/healthygmm.nii.gz
sub-A225/ses-BRATS/anat/sub-A225_ses-BRATS_ce_T1w.nii.gz,sub-A225/ses-BRATS/anat/sub-A225_ses-BRATS_T1w.nii.gz,sub-A225/ses-BRATS/anat/sub-A225_ses-BRATS_T2w.nii.gz,sub-A225/ses-BRATS/anat/sub-A225_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A225/anat/healthygmm.nii.gz
sub-A226/ses-BRATS/anat/sub-A226_ses-BRATS_ce_T1w.nii.gz,sub-A226/ses-BRATS/anat/sub-A226_ses-BRATS_T1w.nii.gz,sub-A226/ses-BRATS/anat/sub-A226_ses-BRATS_T2w.nii.gz,sub-A226/ses-BRATS/anat/sub-A226_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A226/anat/healthygmm.nii.gz
sub-A227/ses-BRATS/anat/sub-A227_ses-BRATS_ce_T1w.nii.gz,sub-A227/ses-BRATS/anat/sub-A227_ses-BRATS_T1w.nii.gz,sub-A227/ses-BRATS/anat/sub-A227_ses-BRATS_T2w.nii.gz,sub-A227/ses-BRATS/anat/sub-A227_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A227/anat/healthygmm.nii.gz
sub-A228/ses-BRATS/anat/sub-A228_ses-BRATS_ce_T1w.nii.gz,sub-A228/ses-BRATS/anat/sub-A228_ses-BRATS_T1w.nii.gz,sub-A228/ses-BRATS/anat/sub-A228_ses-BRATS_T2w.nii.gz,sub-A228/ses-BRATS/anat/sub-A228_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A228/anat/healthygmm.nii.gz
sub-A229/ses-BRATS/anat/sub-A229_ses-BRATS_ce_T1w.nii.gz,sub-A229/ses-BRATS/anat/sub-A229_ses-BRATS_T1w.nii.gz,sub-A229/ses-BRATS/anat/sub-A229_ses-BRATS_T2w.nii.gz,sub-A229/ses-BRATS/anat/sub-A229_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A229/anat/healthygmm.nii.gz
sub-A230/ses-BRATS/anat/sub-A230_ses-BRATS_ce_T1w.nii.gz,sub-A230/ses-BRATS/anat/sub-A230_ses-BRATS_T1w.nii.gz,sub-A230/ses-BRATS/anat/sub-A230_ses-BRATS_T2w.nii.gz,sub-A230/ses-BRATS/anat/sub-A230_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A230/anat/healthygmm.nii.gz
sub-A231/ses-BRATS/anat/sub-A231_ses-BRATS_ce_T1w.nii.gz,sub-A231/ses-BRATS/anat/sub-A231_ses-BRATS_T1w.nii.gz,sub-A231/ses-BRATS/anat/sub-A231_ses-BRATS_T2w.nii.gz,sub-A231/ses-BRATS/anat/sub-A231_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A231/anat/healthygmm.nii.gz
sub-A232/ses-BRATS/anat/sub-A232_ses-BRATS_ce_T1w.nii.gz,sub-A232/ses-BRATS/anat/sub-A232_ses-BRATS_T1w.nii.gz,sub-A232/ses-BRATS/anat/sub-A232_ses-BRATS_T2w.nii.gz,sub-A232/ses-BRATS/anat/sub-A232_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A232/anat/healthygmm.nii.gz
sub-A233/ses-BRATS/anat/sub-A233_ses-BRATS_ce_T1w.nii.gz,sub-A233/ses-BRATS/anat/sub-A233_ses-BRATS_T1w.nii.gz,sub-A233/ses-BRATS/anat/sub-A233_ses-BRATS_T2w.nii.gz,sub-A233/ses-BRATS/anat/sub-A233_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A233/anat/healthygmm.nii.gz
sub-A234/ses-BRATS/anat/sub-A234_ses-BRATS_ce_T1w.nii.gz,sub-A234/ses-BRATS/anat/sub-A234_ses-BRATS_T1w.nii.gz,sub-A234/ses-BRATS/anat/sub-A234_ses-BRATS_T2w.nii.gz,sub-A234/ses-BRATS/anat/sub-A234_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A234/anat/healthygmm.nii.gz
sub-A235/ses-BRATS/anat/sub-A235_ses-BRATS_ce_T1w.nii.gz,sub-A235/ses-BRATS/anat/sub-A235_ses-BRATS_T1w.nii.gz,sub-A235/ses-BRATS/anat/sub-A235_ses-BRATS_T2w.nii.gz,sub-A235/ses-BRATS/anat/sub-A235_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A235/anat/healthygmm.nii.gz
sub-A236/ses-BRATS/anat/sub-A236_ses-BRATS_ce_T1w.nii.gz,sub-A236/ses-BRATS/anat/sub-A236_ses-BRATS_T1w.nii.gz,sub-A236/ses-BRATS/anat/sub-A236_ses-BRATS_T2w.nii.gz,sub-A236/ses-BRATS/anat/sub-A236_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A236/anat/healthygmm.nii.gz
sub-A237/ses-BRATS/anat/sub-A237_ses-BRATS_ce_T1w.nii.gz,sub-A237/ses-BRATS/anat/sub-A237_ses-BRATS_T1w.nii.gz,sub-A237/ses-BRATS/anat/sub-A237_ses-BRATS_T2w.nii.gz,sub-A237/ses-BRATS/anat/sub-A237_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A237/anat/healthygmm.nii.gz
sub-A238/ses-BRATS/anat/sub-A238_ses-BRATS_ce_T1w.nii.gz,sub-A238/ses-BRATS/anat/sub-A238_ses-BRATS_T1w.nii.gz,sub-A238/ses-BRATS/anat/sub-A238_ses-BRATS_T2w.nii.gz,sub-A238/ses-BRATS/anat/sub-A238_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A238/anat/healthygmm.nii.gz
sub-A239/ses-BRATS/anat/sub-A239_ses-BRATS_ce_T1w.nii.gz,sub-A239/ses-BRATS/anat/sub-A239_ses-BRATS_T1w.nii.gz,sub-A239/ses-BRATS/anat/sub-A239_ses-BRATS_T2w.nii.gz,sub-A239/ses-BRATS/anat/sub-A239_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A239/anat/healthygmm.nii.gz
sub-A240/ses-BRATS/anat/sub-A240_ses-BRATS_ce_T1w.nii.gz,sub-A240/ses-BRATS/anat/sub-A240_ses-BRATS_T1w.nii.gz,sub-A240/ses-BRATS/anat/sub-A240_ses-BRATS_T2w.nii.gz,sub-A240/ses-BRATS/anat/sub-A240_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A240/anat/healthygmm.nii.gz
sub-A241/ses-BRATS/anat/sub-A241_ses-BRATS_ce_T1w.nii.gz,sub-A241/ses-BRATS/anat/sub-A241_ses-BRATS_T1w.nii.gz,sub-A241/ses-BRATS/anat/sub-A241_ses-BRATS_T2w.nii.gz,sub-A241/ses-BRATS/anat/sub-A241_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A241/anat/healthygmm.nii.gz
sub-A242/ses-BRATS/anat/sub-A242_ses-BRATS_ce_T1w.nii.gz,sub-A242/ses-BRATS/anat/sub-A242_ses-BRATS_T1w.nii.gz,sub-A242/ses-BRATS/anat/sub-A242_ses-BRATS_T2w.nii.gz,sub-A242/ses-BRATS/anat/sub-A242_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A242/anat/healthygmm.nii.gz
sub-A243/ses-BRATS/anat/sub-A243_ses-BRATS_ce_T1w.nii.gz,sub-A243/ses-BRATS/anat/sub-A243_ses-BRATS_T1w.nii.gz,sub-A243/ses-BRATS/anat/sub-A243_ses-BRATS_T2w.nii.gz,sub-A243/ses-BRATS/anat/sub-A243_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A243/anat/healthygmm.nii.gz
sub-A244/ses-BRATS/anat/sub-A244_ses-BRATS_ce_T1w.nii.gz,sub-A244/ses-BRATS/anat/sub-A244_ses-BRATS_T1w.nii.gz,sub-A244/ses-BRATS/anat/sub-A244_ses-BRATS_T2w.nii.gz,sub-A244/ses-BRATS/anat/sub-A244_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A244/anat/healthygmm.nii.gz
sub-A245/ses-BRATS/anat/sub-A245_ses-BRATS_ce_T1w.nii.gz,sub-A245/ses-BRATS/anat/sub-A245_ses-BRATS_T1w.nii.gz,sub-A245/ses-BRATS/anat/sub-A245_ses-BRATS_T2w.nii.gz,sub-A245/ses-BRATS/anat/sub-A245_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A245/anat/healthygmm.nii.gz
sub-A246/ses-BRATS/anat/sub-A246_ses-BRATS_ce_T1w.nii.gz,sub-A246/ses-BRATS/anat/sub-A246_ses-BRATS_T1w.nii.gz,sub-A246/ses-BRATS/anat/sub-A246_ses-BRATS_T2w.nii.gz,sub-A246/ses-BRATS/anat/sub-A246_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A246/anat/healthygmm.nii.gz
sub-A247/ses-BRATS/anat/sub-A247_ses-BRATS_ce_T1w.nii.gz,sub-A247/ses-BRATS/anat/sub-A247_ses-BRATS_T1w.nii.gz,sub-A247/ses-BRATS/anat/sub-A247_ses-BRATS_T2w.nii.gz,sub-A247/ses-BRATS/anat/sub-A247_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A247/anat/healthygmm.nii.gz
sub-A248/ses-BRATS/anat/sub-A248_ses-BRATS_ce_T1w.nii.gz,sub-A248/ses-BRATS/anat/sub-A248_ses-BRATS_T1w.nii.gz,sub-A248/ses-BRATS/anat/sub-A248_ses-BRATS_T2w.nii.gz,sub-A248/ses-BRATS/anat/sub-A248_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A248/anat/healthygmm.nii.gz
sub-A249/ses-BRATS/anat/sub-A249_ses-BRATS_ce_T1w.nii.gz,sub-A249/ses-BRATS/anat/sub-A249_ses-BRATS_T1w.nii.gz,sub-A249/ses-BRATS/anat/sub-A249_ses-BRATS_T2w.nii.gz,sub-A249/ses-BRATS/anat/sub-A249_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A249/anat/healthygmm.nii.gz
sub-A250/ses-BRATS/anat/sub-A250_ses-BRATS_ce_T1w.nii.gz,sub-A250/ses-BRATS/anat/sub-A250_ses-BRATS_T1w.nii.gz,sub-A250/ses-BRATS/anat/sub-A250_ses-BRATS_T2w.nii.gz,sub-A250/ses-BRATS/anat/sub-A250_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A250/anat/healthygmm.nii.gz
sub-A251/ses-BRATS/anat/sub-A251_ses-BRATS_ce_T1w.nii.gz,sub-A251/ses-BRATS/anat/sub-A251_ses-BRATS_T1w.nii.gz,sub-A251/ses-BRATS/anat/sub-A251_ses-BRATS_T2w.nii.gz,sub-A251/ses-BRATS/anat/sub-A251_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A251/anat/healthygmm.nii.gz
sub-A252/ses-BRATS/anat/sub-A252_ses-BRATS_ce_T1w.nii.gz,sub-A252/ses-BRATS/anat/sub-A252_ses-BRATS_T1w.nii.gz,sub-A252/ses-BRATS/anat/sub-A252_ses-BRATS_T2w.nii.gz,sub-A252/ses-BRATS/anat/sub-A252_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A252/anat/healthygmm.nii.gz
sub-A253/ses-BRATS/anat/sub-A253_ses-BRATS_ce_T1w.nii.gz,sub-A253/ses-BRATS/anat/sub-A253_ses-BRATS_T1w.nii.gz,sub-A253/ses-BRATS/anat/sub-A253_ses-BRATS_T2w.nii.gz,sub-A253/ses-BRATS/anat/sub-A253_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A253/anat/healthygmm.nii.gz
sub-A254/ses-BRATS/anat/sub-A254_ses-BRATS_ce_T1w.nii.gz,sub-A254/ses-BRATS/anat/sub-A254_ses-BRATS_T1w.nii.gz,sub-A254/ses-BRATS/anat/sub-A254_ses-BRATS_T2w.nii.gz,sub-A254/ses-BRATS/anat/sub-A254_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A254/anat/healthygmm.nii.gz
sub-A255/ses-BRATS/anat/sub-A255_ses-BRATS_ce_T1w.nii.gz,sub-A255/ses-BRATS/anat/sub-A255_ses-BRATS_T1w.nii.gz,sub-A255/ses-BRATS/anat/sub-A255_ses-BRATS_T2w.nii.gz,sub-A255/ses-BRATS/anat/sub-A255_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A255/anat/healthygmm.nii.gz
sub-A256/ses-BRATS/anat/sub-A256_ses-BRATS_ce_T1w.nii.gz,sub-A256/ses-BRATS/anat/sub-A256_ses-BRATS_T1w.nii.gz,sub-A256/ses-BRATS/anat/sub-A256_ses-BRATS_T2w.nii.gz,sub-A256/ses-BRATS/anat/sub-A256_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A256/anat/healthygmm.nii.gz
sub-A257/ses-BRATS/anat/sub-A257_ses-BRATS_ce_T1w.nii.gz,sub-A257/ses-BRATS/anat/sub-A257_ses-BRATS_T1w.nii.gz,sub-A257/ses-BRATS/anat/sub-A257_ses-BRATS_T2w.nii.gz,sub-A257/ses-BRATS/anat/sub-A257_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A257/anat/healthygmm.nii.gz
sub-A258/ses-BRATS/anat/sub-A258_ses-BRATS_ce_T1w.nii.gz,sub-A258/ses-BRATS/anat/sub-A258_ses-BRATS_T1w.nii.gz,sub-A258/ses-BRATS/anat/sub-A258_ses-BRATS_T2w.nii.gz,sub-A258/ses-BRATS/anat/sub-A258_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A258/anat/healthygmm.nii.gz
sub-A259/ses-BRATS/anat/sub-A259_ses-BRATS_ce_T1w.nii.gz,sub-A259/ses-BRATS/anat/sub-A259_ses-BRATS_T1w.nii.gz,sub-A259/ses-BRATS/anat/sub-A259_ses-BRATS_T2w.nii.gz,sub-A259/ses-BRATS/anat/sub-A259_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A259/anat/healthygmm.nii.gz
sub-A260/ses-BRATS/anat/sub-A260_ses-BRATS_ce_T1w.nii.gz,sub-A260/ses-BRATS/anat/sub-A260_ses-BRATS_T1w.nii.gz,sub-A260/ses-BRATS/anat/sub-A260_ses-BRATS_T2w.nii.gz,sub-A260/ses-BRATS/anat/sub-A260_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A260/anat/healthygmm.nii.gz
sub-A261/ses-BRATS/anat/sub-A261_ses-BRATS_ce_T1w.nii.gz,sub-A261/ses-BRATS/anat/sub-A261_ses-BRATS_T1w.nii.gz,sub-A261/ses-BRATS/anat/sub-A261_ses-BRATS_T2w.nii.gz,sub-A261/ses-BRATS/anat/sub-A261_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A261/anat/healthygmm.nii.gz
sub-A262/ses-BRATS/anat/sub-A262_ses-BRATS_ce_T1w.nii.gz,sub-A262/ses-BRATS/anat/sub-A262_ses-BRATS_T1w.nii.gz,sub-A262/ses-BRATS/anat/sub-A262_ses-BRATS_T2w.nii.gz,sub-A262/ses-BRATS/anat/sub-A262_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A262/anat/healthygmm.nii.gz
sub-A263/ses-BRATS/anat/sub-A263_ses-BRATS_ce_T1w.nii.gz,sub-A263/ses-BRATS/anat/sub-A263_ses-BRATS_T1w.nii.gz,sub-A263/ses-BRATS/anat/sub-A263_ses-BRATS_T2w.nii.gz,sub-A263/ses-BRATS/anat/sub-A263_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A263/anat/healthygmm.nii.gz
sub-A264/ses-BRATS/anat/sub-A264_ses-BRATS_ce_T1w.nii.gz,sub-A264/ses-BRATS/anat/sub-A264_ses-BRATS_T1w.nii.gz,sub-A264/ses-BRATS/anat/sub-A264_ses-BRATS_T2w.nii.gz,sub-A264/ses-BRATS/anat/sub-A264_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A264/anat/healthygmm.nii.gz
sub-A265/ses-BRATS/anat/sub-A265_ses-BRATS_ce_T1w.nii.gz,sub-A265/ses-BRATS/anat/sub-A265_ses-BRATS_T1w.nii.gz,sub-A265/ses-BRATS/anat/sub-A265_ses-BRATS_T2w.nii.gz,sub-A265/ses-BRATS/anat/sub-A265_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A265/anat/healthygmm.nii.gz
sub-A266/ses-BRATS/anat/sub-A266_ses-BRATS_ce_T1w.nii.gz,sub-A266/ses-BRATS/anat/sub-A266_ses-BRATS_T1w.nii.gz,sub-A266/ses-BRATS/anat/sub-A266_ses-BRATS_T2w.nii.gz,sub-A266/ses-BRATS/anat/sub-A266_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A266/anat/healthygmm.nii.gz
sub-A267/ses-BRATS/anat/sub-A267_ses-BRATS_ce_T1w.nii.gz,sub-A267/ses-BRATS/anat/sub-A267_ses-BRATS_T1w.nii.gz,sub-A267/ses-BRATS/anat/sub-A267_ses-BRATS_T2w.nii.gz,sub-A267/ses-BRATS/anat/sub-A267_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A267/anat/healthygmm.nii.gz
sub-A268/ses-BRATS/anat/sub-A268_ses-BRATS_ce_T1w.nii.gz,sub-A268/ses-BRATS/anat/sub-A268_ses-BRATS_T1w.nii.gz,sub-A268/ses-BRATS/anat/sub-A268_ses-BRATS_T2w.nii.gz,sub-A268/ses-BRATS/anat/sub-A268_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A268/anat/healthygmm.nii.gz
sub-A269/ses-BRATS/anat/sub-A269_ses-BRATS_ce_T1w.nii.gz,sub-A269/ses-BRATS/anat/sub-A269_ses-BRATS_T1w.nii.gz,sub-A269/ses-BRATS/anat/sub-A269_ses-BRATS_T2w.nii.gz,sub-A269/ses-BRATS/anat/sub-A269_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A269/anat/healthygmm.nii.gz
sub-A270/ses-BRATS/anat/sub-A270_ses-BRATS_ce_T1w.nii.gz,sub-A270/ses-BRATS/anat/sub-A270_ses-BRATS_T1w.nii.gz,sub-A270/ses-BRATS/anat/sub-A270_ses-BRATS_T2w.nii.gz,sub-A270/ses-BRATS/anat/sub-A270_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A270/anat/healthygmm.nii.gz
sub-A271/ses-BRATS/anat/sub-A271_ses-BRATS_ce_T1w.nii.gz,sub-A271/ses-BRATS/anat/sub-A271_ses-BRATS_T1w.nii.gz,sub-A271/ses-BRATS/anat/sub-A271_ses-BRATS_T2w.nii.gz,sub-A271/ses-BRATS/anat/sub-A271_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A271/anat/healthygmm.nii.gz
sub-A272/ses-BRATS/anat/sub-A272_ses-BRATS_ce_T1w.nii.gz,sub-A272/ses-BRATS/anat/sub-A272_ses-BRATS_T1w.nii.gz,sub-A272/ses-BRATS/anat/sub-A272_ses-BRATS_T2w.nii.gz,sub-A272/ses-BRATS/anat/sub-A272_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A272/anat/healthygmm.nii.gz
sub-A273/ses-BRATS/anat/sub-A273_ses-BRATS_ce_T1w.nii.gz,sub-A273/ses-BRATS/anat/sub-A273_ses-BRATS_T1w.nii.gz,sub-A273/ses-BRATS/anat/sub-A273_ses-BRATS_T2w.nii.gz,sub-A273/ses-BRATS/anat/sub-A273_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A273/anat/healthygmm.nii.gz
sub-A274/ses-BRATS/anat/sub-A274_ses-BRATS_ce_T1w.nii.gz,sub-A274/ses-BRATS/anat/sub-A274_ses-BRATS_T1w.nii.gz,sub-A274/ses-BRATS/anat/sub-A274_ses-BRATS_T2w.nii.gz,sub-A274/ses-BRATS/anat/sub-A274_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A274/anat/healthygmm.nii.gz
sub-A275/ses-BRATS/anat/sub-A275_ses-BRATS_ce_T1w.nii.gz,sub-A275/ses-BRATS/anat/sub-A275_ses-BRATS_T1w.nii.gz,sub-A275/ses-BRATS/anat/sub-A275_ses-BRATS_T2w.nii.gz,sub-A275/ses-BRATS/anat/sub-A275_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A275/anat/healthygmm.nii.gz
sub-A276/ses-BRATS/anat/sub-A276_ses-BRATS_ce_T1w.nii.gz,sub-A276/ses-BRATS/anat/sub-A276_ses-BRATS_T1w.nii.gz,sub-A276/ses-BRATS/anat/sub-A276_ses-BRATS_T2w.nii.gz,sub-A276/ses-BRATS/anat/sub-A276_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A276/anat/healthygmm.nii.gz
sub-A277/ses-BRATS/anat/sub-A277_ses-BRATS_ce_T1w.nii.gz,sub-A277/ses-BRATS/anat/sub-A277_ses-BRATS_T1w.nii.gz,sub-A277/ses-BRATS/anat/sub-A277_ses-BRATS_T2w.nii.gz,sub-A277/ses-BRATS/anat/sub-A277_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A277/anat/healthygmm.nii.gz
sub-A278/ses-BRATS/anat/sub-A278_ses-BRATS_ce_T1w.nii.gz,sub-A278/ses-BRATS/anat/sub-A278_ses-BRATS_T1w.nii.gz,sub-A278/ses-BRATS/anat/sub-A278_ses-BRATS_T2w.nii.gz,sub-A278/ses-BRATS/anat/sub-A278_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A278/anat/healthygmm.nii.gz
sub-A279/ses-BRATS/anat/sub-A279_ses-BRATS_ce_T1w.nii.gz,sub-A279/ses-BRATS/anat/sub-A279_ses-BRATS_T1w.nii.gz,sub-A279/ses-BRATS/anat/sub-A279_ses-BRATS_T2w.nii.gz,sub-A279/ses-BRATS/anat/sub-A279_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A279/anat/healthygmm.nii.gz
sub-A280/ses-BRATS/anat/sub-A280_ses-BRATS_ce_T1w.nii.gz,sub-A280/ses-BRATS/anat/sub-A280_ses-BRATS_T1w.nii.gz,sub-A280/ses-BRATS/anat/sub-A280_ses-BRATS_T2w.nii.gz,sub-A280/ses-BRATS/anat/sub-A280_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A280/anat/healthygmm.nii.gz
